name,region
대전갑천초등학교,대전광역시
둔내초등학교,강원특별자치도
어등초등학교,광주광역시
용대초등학교,강원특별자치도
신림초등학교,강원특별자치도
계수초등학교,광주광역시
서산서남초등학교,충청남도
방일초등학교,경기도
가남초등학교,경상남도
대구비산초등학교,대구광역시
천안삼거리초등학교,충청남도
백사초등학교,경기도
남양초등학교,전북특별자치도
수정초등학교,경상남도
대교초등학교,부산광역시
행정초등학교,충청남도
대성초등학교,경상남도
월내초등학교,부산광역시
서울대조초등학교,서울특별시
홍남초등학교,충청남도
팔덕초등학교,전북특별자치도
안양부흥초등학교,경기도
광석초등학교,충청남도
당림초등학교,강원특별자치도
산청초등학교,경상남도
금과초등학교,전북특별자치도
용지초등학교,전북특별자치도
서울문래초등학교,서울특별시
서울남명초등학교,서울특별시
상주중앙초등학교,경상북도
왕산초등학교,강원특별자치도
서암초등학교,경기도
의곡초등학교,경상북도
포남초등학교,강원특별자치도
서울신구로초등학교,서울특별시
대전새여울초등학교,대전광역시
금명초등학교,부산광역시
광덕초등학교,충청남도
성북초등학교,부산광역시
오산남초등학교,전북특별자치도
새뜸초등학교,세종특별자치시
서울성일초등학교,서울특별시
안흥초등학교,강원특별자치도
금산초등학교,강원특별자치도
한별초등학교,경기도
시흥가온초등학교,경기도
용봉초등학교,전북특별자치도
안양양지초등학교,경기도
전대초등학교,충청남도
상학초등학교,부산광역시
상록초등학교,충청남도
대전문화초등학교,대전광역시
천안부대초등학교,충청남도
서울휘경초등학교,서울특별시
남상초등학교,경상남도
와동초등학교,경기도
영원초등학교,전북특별자치도
목포대연초등학교,전라남도
산내초등학교,경기도
서울중동초등학교,서울특별시
중일초등학교,경기도
흥양초등학교,강원특별자치도
김포대명초등학교,경기도
소담초등학교,세종특별자치시
신도초등학교,경기도
하도초등학교,제주특별자치도
오천초등학교,충청남도
대구송현초등학교,대구광역시
대구동곡초등학교,대구광역시
호계초등학교,충청남도
천안와촌초등학교,충청남도
서울선사초등학교,서울특별시
풍영초등학교,광주광역시
산흥초등학교,대전광역시
수내초등학교,경기도
고대초등학교,충청남도
김제검산초등학교,전북특별자치도
금성초등학교,충청남도
서원초등학교,강원특별자치도
전주덕일초등학교,전북특별자치도
운유초등학교,경기도
광주상무초등학교,광주광역시
하성초등학교,경기도
군북초등학교,충청남도
문선초등학교,경상남도
신어초등학교,경상남도
대전동산초등학교,대전광역시
함창초등학교,경상북도
서울염창초등학교,서울특별시
신평초등학교,부산광역시
대구다사초등학교,대구광역시
죽리초등학교,강원특별자치도
동명동부초등학교,경상북도
풍세초등학교,충청남도
목포석현초등학교,전라남도
선주초등학교,경상북도
판교대장초등학교,경기도
백성초등학교,경기도
창호초등학교,강원특별자치도
서울신봉초등학교,서울특별시
논산내동초등학교,충청남도
신금초등학교,부산광역시
천안성성초등학교,충청남도
대전동도초등학교,대전광역시
산내남명초등학교,경상남도
의왕부곡초등학교,경기도
봉평초등학교,강원특별자치도
대전동화초등학교,대전광역시
서울용답초등학교,서울특별시
부천여월초등학교,경기도
옥정호수초등학교,경기도
흥진초등학교,경기도
부당초등학교,전북특별자치도
경산초등학교,경상북도
흥덕초등학교,전북특별자치도
산들초등학교,경기도
능평초등학교,경기도
상당초등학교,부산광역시
대전느리울초등학교,대전광역시
전주문정초등학교,전북특별자치도
석문초등학교,충청남도
서울치현초등학교,서울특별시
연산초등학교,충청남도
미산초등학교,충청남도
칠천초등학교,경상남도
을숙도초등학교,부산광역시
사계초등학교,제주특별자치도
대전목양초등학교,대전광역시
웅천초등학교,경상남도
서울망원초등학교,서울특별시
대전봉산초등학교,대전광역시
영훈초등학교,서울특별시
청주대성초등학교,충청북도
동안초등학교,경기도
서울휘봉초등학교,서울특별시
인천원당초등학교,인천광역시
무풍초등학교,전북특별자치도
삼어초등학교,부산광역시
단계초등학교,강원특별자치도
인천용학초등학교,인천광역시
김해활천초등학교,경상남도
화성청계초등학교,경기도
분당초등학교,경기도
물메초등학교,제주특별자치도
서광초등학교,광주광역시
영동초등학교,충청북도
수영초등학교,부산광역시
연하초등학교,경기도
동상초등학교,전북특별자치도
안산창촌초등학교,경기도
조천초등학교교래분교장,제주특별자치도
노산초등학교,경상남도
동부초등학교율포분교장,경상남도
서울구산초등학교,서울특별시
대전어은초등학교,대전광역시
중부초등학교,경상남도
광주월산초등학교,광주광역시
명지초등학교,부산광역시
용안초등학교,전북특별자치도
인천영종초등학교금산분교장,인천광역시
장산초등학교,광주광역시
마송중앙초등학교,경기도
하랑초등학교,경기도
대전원신흥초등학교,대전광역시
남양주월산초등학교,경기도
옥동초등학교,충청북도
백양초등학교,부산광역시
팔곡초등학교,경기도
백산초등학교,전북특별자치도
영산초등학교,전북특별자치도
월곡초등학교,광주광역시
주감초등학교,부산광역시
옥천초등학교,전북특별자치도
서울대명초등학교,서울특별시
인천간석초등학교,인천광역시
대전새미래초등학교,대전광역시
청일초등학교,강원특별자치도
백학초등학교,경기도
성원초등학교,강원특별자치도
광명광덕초등학교,경기도
서울고명초등학교,서울특별시
능서초등학교,경기도
매곡초등학교,울산광역시
양화초등학교,충청남도
설성초등학교,경기도
송정초등학교,부산광역시
마곡초등학교,충청남도
금당초등학교,경기도
서울동자초등학교,서울특별시
반곡초등학교,충청남도
군산미장초등학교,전북특별자치도
서정초등학교,충청남도
서울마포초등학교,서울특별시
용인성산초등학교,경기도
대구태현초등학교,대구광역시
신대초등학교,충청남도
당진초등학교,충청남도
거류초등학교,경상남도
산동초등학교,전북특별자치도
산내초등학교,전북특별자치도
대구신매초등학교,대구광역시
화정초등학교,경상남도
서울신정초등학교,서울특별시
문상초등학교,충청북도
안일초등학교백야분교장,전라남도
목포백련초등학교,전라남도
신진초등학교,부산광역시
전주금암초등학교,전북특별자치도
은월초등학교,울산광역시
평곡초등학교,충청북도
부광초등학교,경기도
금오초등학교,경상북도
호법초등학교,경기도
농소초등학교,울산광역시
여수송현초등학교,전라남도
온천초등학교,부산광역시
명천초등학교,충청남도
상미초등학교,경기도
청목초등학교,경기도
광명초등학교,충청남도
대구남덕초등학교,대구광역시
월학초등학교,강원특별자치도
수문초등학교,광주광역시
서울역촌초등학교,서울특별시
서울언남초등학교,서울특별시
포천삼정초등학교,경기도
도덕초등학교,경기도
순천용당초등학교,전라남도
노형초등학교,제주특별자치도
서울창서초등학교,서울특별시
백전초등학교,강원특별자치도
한솔초등학교,강원특별자치도
대구효령초등학교,대구광역시
서울성내초등학교,서울특별시
관기초등학교,충청북도
태화초등학교,울산광역시
상명초등학교,서울특별시
동신초등학교,전북특별자치도
무안행복초등학교,전라남도
대구인지초등학교,대구광역시
청룡초등학교,충청남도
서대전초등학교,대전광역시
화천초등학교,강원특별자치도
가곡초등학교보발분교장,충청북도
정일초등학교,전북특별자치도
이성초등학교,전북특별자치도
천안용소초등학교,충청남도
인천첨단초등학교,인천광역시
조산초등학교,인천광역시
삼문초등학교,경상남도
대전대동초등학교,대전광역시
이천송정초등학교,경기도
태인초등학교,전북특별자치도
금샘초등학교,부산광역시
신봉초등학교,경기도
서울연은초등학교,서울특별시
오정초등학교,광주광역시
서울수리초등학교,서울특별시
여산초등학교,전북특별자치도
구영초등학교,울산광역시
서울흥인초등학교,서울특별시
시흥신일초등학교,경기도
옥빛초등학교,경기도
수미초등학교,부산광역시
김포구래초등학교,경기도
대구공산초등학교,대구광역시
초월초등학교,경기도
동춘천초등학교,강원특별자치도
태장초등학교,강원특별자치도
동포초등학교,경상남도
다문초등학교,경상북도
부천덕산초등학교,경기도
서울둔촌초등학교,서울특별시
문현초등학교,부산광역시
남산초등학교,경상북도
일곡초등학교,광주광역시
여주초등학교,경기도
초당초등학교,강원특별자치도
감성초등학교,세종특별자치시
전주원동초등학교,전북특별자치도
단천초등학교,충청북도
금가초등학교,충청북도
상남초등학교,경상남도
푸른솔초등학교,경기도
부성초등학교,충청남도
다산별빛초등학교,경기도
신천초등학교,울산광역시
후평초등학교,강원특별자치도
서울중랑초등학교,서울특별시
안일초등학교,전라남도
좌천초등학교,부산광역시
전주효문초등학교,전북특별자치도
동양초등학교,부산광역시
공덕초등학교,전북특별자치도
신광초등학교,제주특별자치도
대구성지초등학교,대구광역시
율면초등학교,경기도
소초초등학교,강원특별자치도
무학초등학교,광주광역시
동림초등학교,광주광역시
봉남초등학교,전북특별자치도
서울신목초등학교,서울특별시
성남중앙초등학교,경기도
사우초등학교,경기도
서산대진초등학교,충청남도
광활초등학교,전북특별자치도
대전버드내초등학교,대전광역시
순천연향초등학교,전라남도
은석초등학교,충청남도
서현초등학교,경기도
백암초등학교,전북특별자치도
전주신성초등학교,전북특별자치도
부천신흥초등학교,경기도
서울세검정초등학교,서울특별시
서울강빛초등학교,서울특별시
광주동초등학교충효분교장,광주광역시
춘당초등학교,강원특별자치도
옥성초등학교,울산광역시
남항초등학교,부산광역시
봉개초등학교,제주특별자치도
향동초등학교,경기도
첨단초등학교,광주광역시
무학초등학교,경상남도
월곶초등학교,경기도
이포초등학교,경기도
경산중앙초등학교,경상북도
풍산초등학교,전북특별자치도
서귀중앙초등학교,제주특별자치도
천안신안초등학교,충청남도
전주서원초등학교,전북특별자치도
토현초등학교,부산광역시
오션초등학교,부산광역시
부론초등학교,강원특별자치도
금상초등학교,경기도
순창초등학교,전북특별자치도
연제초등학교,광주광역시
고덕초등학교,충청남도
천전초등학교,경상남도
곽금초등학교,제주특별자치도
문흥중앙초등학교,광주광역시
세종초등학교,서울특별시
능교초등학교,전북특별자치도
천안청당초등학교,충청남도
전주덕진초등학교,전북특별자치도
서울매봉초등학교,서울특별시
홍주초등학교,충청남도
조봉초등학교,광주광역시
서울토성초등학교,서울특별시
서울성북초등학교,서울특별시
부천부흥초등학교,경기도
영춘초등학교별방분교장,충청북도
성동초등학교,서울특별시
채운초등학교,충청남도
서울영문초등학교,서울특별시
초읍초등학교,부산광역시
평택이화초등학교,경기도
삼랑진초등학교,경상남도
마송초등학교,경기도
서울당현초등학교,서울특별시
광주서산초등학교,광주광역시
대전용운초등학교,대전광역시
목포서부초등학교,전라남도
명륜초등학교,강원특별자치도
가천초등학교,경상북도
능북초등학교,경기도
대전목상초등학교,대전광역시
상원초등학교,경기도
온양동신초등학교,충청남도
대전가장초등학교,대전광역시
부암초등학교,부산광역시
서울영남초등학교,서울특별시
중남초등학교,울산광역시
신하초등학교,경기도
신원초등학교,경기도
용주초등학교,광주광역시
대전반석초등학교,대전광역시
슬기초등학교,경기도
상진초등학교,충청북도
동탄초등학교,경기도
수비초등학교,경상북도
금정초등학교,부산광역시
일월초등학교,경상북도
회덕초등학교,대전광역시
대전월평초등학교,대전광역시
송촌초등학교,경기도
쌍봉초등학교,전라남도
위미초등학교,제주특별자치도
대덕초등학교,전북특별자치도
서울번동초등학교,서울특별시
양신초등학교,충청남도
새움초등학교,세종특별자치시
인천효성남초등학교,인천광역시
대광초등학교,서울특별시
정읍수성초등학교,전북특별자치도
염포초등학교,울산광역시
아산초등학교,충청남도
대구월촌초등학교,대구광역시
까치울초등학교,경기도
전주남초등학교,전북특별자치도
비봉초등학교,강원특별자치도
서울매동초등학교,서울특별시
양사초등학교,인천광역시
동원초등학교,부산광역시
수백초등학교,강원특별자치도
여수중앙초등학교,전라남도
명주초등학교,강원특별자치도
제주남초등학교,제주특별자치도
성주초등학교,충청남도
천안쌍용초등학교,충청남도
노암초등학교,강원특별자치도
금당초등학교,광주광역시
점동초등학교,경기도
송내초등학교,경기도
산월초등학교,광주광역시
하남초등학교,광주광역시
신광초등학교,전라남도
신현초등학교,경기도
서울당곡초등학교,서울특별시
대구상원초등학교,대구광역시
인천해원초등학교,인천광역시
신제주초등학교,제주특별자치도
두룡초등학교,경상남도
순천인안초등학교,전라남도
인천원동초등학교,인천광역시
화랑초등학교,서울특별시
남포초등학교,충청남도
서울방산초등학교,서울특별시
삼화초등학교,강원특별자치도
만수초등학교,충청북도
도성초등학교,강원특별자치도
영전초등학교,전북특별자치도
서울등서초등학교,서울특별시
복대초등학교,충청북도
용남초등학교,전북특별자치도
명동초등학교,부산광역시
인화초등학교,제주특별자치도
태봉초등학교,광주광역시
서울등양초등학교,서울특별시
참샘초등학교,세종특별자치시
이리마한초등학교,전북특별자치도
대왕초등학교,충청남도
칠서초등학교이룡분교장,경상남도
부림초등학교봉수분교장,경상남도
문백초등학교,충청북도
이천사동초등학교,경기도
조치원대동초등학교,세종특별자치시
주산초등학교,전북특별자치도
광덕초등학교,강원특별자치도
아영초등학교,전북특별자치도
서울구의초등학교,서울특별시
신창초등학교,광주광역시
지한초등학교,광주광역시
김녕초등학교동복분교장,제주특별자치도
하일초등학교,경기도
대전둔산초등학교,대전광역시
부안남초등학교,전북특별자치도
인천경연초등학교,인천광역시
양서초등학교,경상북도
남해초등학교,경상남도
부림초등학교,경상북도
거진초등학교,강원특별자치도
진주초등학교,경상남도
남호초등학교,강원특별자치도
함양초등학교,경상남도
구미문성초등학교,경상북도
대덕초등학교,대전광역시
주진초등학교,강원특별자치도
인천송명초등학교,인천광역시
주산초등학교,충청남도
서울고원초등학교,서울특별시
고삼초등학교,경기도
대구서도초등학교,대구광역시
대동초등학교,경상북도
도현초등학교,경기도
천안차암초등학교,충청남도
내동초등학교,경기도
도산초등학교,경상남도
대창초등학교,충청남도
화양초등학교,전라남도
가고파초등학교,경상남도
구좌중앙초등학교,제주특별자치도
삼화초등학교,제주특별자치도
성산초등학교,경상남도
삼성초등학교,경상남도
광주중앙초등학교,광주광역시
거문초등학교,강원특별자치도
엄다초등학교,전라남도
대구입석초등학교,대구광역시
청덕초등학교,경기도
하북초등학교,경상남도
서울녹번초등학교,서울특별시
안남초등학교,부산광역시
대구용천초등학교,대구광역시
송정초등학교,울산광역시
대구욱수초등학교,대구광역시
교리초등학교,부산광역시
서울삼성초등학교,서울특별시
내리초등학교,부산광역시
태백초등학교,강원특별자치도
제원초등학교,충청남도
대전석봉초등학교,대전광역시
청운초등학교,전북특별자치도
서울한강초등학교,서울특별시
글벗초등학교,세종특별자치시
서울등원초등학교,서울특별시
대구대남초등학교,대구광역시
성남장안초등학교,경기도
대구매동초등학교,대구광역시
전주양지초등학교,전북특별자치도
서울행당초등학교,서울특별시
화개초등학교,경상남도
가내초등학교,경기도
김해신명초등학교,경상남도
내대초등학교,강원특별자치도
원동초등학교,경상남도
대구신성초등학교,대구광역시
아인초등학교,경기도
인천현송초등학교,인천광역시
청계초등학교,경기도
서농초등학교,경기도
산북초등학교,경기도
포항중앙초등학교,경상북도
대구서부초등학교,대구광역시
달안초등학교,경기도
삼성초등학교,경상남도
보목초등학교,제주특별자치도
도평초등학교,경기도
은하초등학교,충청남도
성당초등학교,전북특별자치도
현도초등학교,충청북도
서울광장초등학교,서울특별시
영양초등학교,경상북도
상천초등학교,경기도
교동초등학교,경상남도
서부초등학교,울산광역시
흥산초등학교,제주특별자치도
송동초등학교,전북특별자치도
평거초등학교,경상남도
숭의초등학교,서울특별시
경포초등학교,강원특별자치도
천남초등학교,경기도
영천초등학교,경기도
옥계초등학교금진분교장,강원특별자치도
동상초등학교,부산광역시
장전초등학교,제주특별자치도
사량초등학교,경상남도
숭덕초등학교,경상남도
유현초등학교,경기도
외산초등학교,충청남도
인천서림초등학교,인천광역시
고양오금초등학교,경기도
외삼초등학교,대전광역시
창원한들초등학교,경상남도
무실초등학교,강원특별자치도
목포상동초등학교,전라남도
도고온천초등학교,충청남도
대전전민초등학교,대전광역시
서울수락초등학교,서울특별시
창림초등학교,강원특별자치도
서울신사초등학교,서울특별시
가촌초등학교,경상남도
춘양초등학교,경상북도
대평초등학교,세종특별자치시
부천수주초등학교,경기도
서울창신초등학교,서울특별시
부내초등학교,충청남도
군남초등학교,경기도
수동초등학교송천분교장,경기도
장동초등학교,대전광역시
청주내덕초등학교,충청북도
치동초등학교,경기도
덕성초등학교,경기도
별망초등학교,경기도
금성초등학교,충청남도
생초초등학교,경상남도
거제용소초등학교,경상남도
하귀초등학교,제주특별자치도
울주명지초등학교,울산광역시
동부초등학교,경상남도
서울아현초등학교,서울특별시
추부초등학교,충청남도
산동초등학교,경상북도
대전탄방초등학교,대전광역시
어곡초등학교,경상남도
이리초등학교,전북특별자치도
전주여울초등학교,전북특별자치도
목포북교초등학교,전라남도
전주용덕초등학교,전북특별자치도
효광초등학교,광주광역시
거제고현초등학교,경상남도
월봉초등학교,광주광역시
천안부영초등학교,충청남도
흥천초등학교,경기도
장곡초등학교,충청남도
배곧초등학교,경기도
함덕초등학교선인분교장,제주특별자치도
서연초등학교,경기도
한여울초등학교,경기도
보은삼산초등학교,충청북도
서울우솔초등학교,서울특별시
대전삼성초등학교,대전광역시
학성초등학교,충청북도
염티초등학교,충청남도
벌곡초등학교,충청남도
대구두산초등학교,대구광역시
칠원초등학교,경상남도
남원교룡초등학교,전북특별자치도
청령포초등학교,강원특별자치도
여흥초등학교,경기도
경덕초등학교,충청북도
신흥초등학교,충청남도
대자초등학교,광주광역시
한신초등학교,서울특별시
천안용암초등학교,충청남도
버들초등학교,강원특별자치도
산현초등학교,경기도
범박초등학교,경기도
율곡초등학교,강원특별자치도
배곧한울초등학교,경기도
연화초등학교,충청남도
의령초등학교,경상남도
서울명일초등학교,서울특별시
온양권곡초등학교,충청남도
부천부곡초등학교,경기도
삼리초등학교,경기도
서울양목초등학교,서울특별시
웅촌초등학교,울산광역시
순천남산초등학교,전라남도
강림초등학교,강원특별자치도
천안새샘초등학교,충청남도
서울석관초등학교,서울특별시
청성초등학교,경기도
대전중리초등학교,대전광역시
고운초등학교,세종특별자치시
산운초등학교,경기도
천안남산초등학교,충청남도
동탄중앙초등학교,경기도
용인대일초등학교,경기도
배영초등학교,경기도
두서초등학교,울산광역시
대전현암초등학교,대전광역시
구평초등학교,경상북도
옥곡초등학교,경상북도
천안서당초등학교,충청남도
솔안초등학교,경기도
임계초등학교,강원특별자치도
서면초등학교,강원특별자치도
다산하늘초등학교,경기도
인천가정초등학교,인천광역시
사하초등학교,부산광역시
서울노량진초등학교,서울특별시
탑동초등학교,충청남도
효포초등학교,충청남도
성북초등학교,강원특별자치도
영만초등학교,전북특별자치도
송남초등학교,충청남도
단대초등학교,경기도
진가초등학교,경기도
부원초등학교,경기도
평대초등학교,제주특별자치도
김포신풍초등학교,경기도
금파초등학교,경기도
온양신정초등학교,충청남도
동산초등학교,전북특별자치도
상신초등학교,경기도
가람초등학교,경상남도
서울등마초등학교,서울특별시
반곡초등학교,강원특별자치도
미탄초등학교,강원특별자치도
홍성초등학교,충청남도
혜성초등학교,충청남도
차산초등학교,경기도
이담초등학교,경기도
대구대성초등학교,대구광역시
대정초등학교,충청남도
대전만년초등학교,대전광역시
배곧누리초등학교,경기도
대전대흥초등학교,대전광역시
동명초등학교,전라남도
석성초등학교,충청북도
광주양산초등학교,광주광역시
백운초등학교,충청북도
의랑초등학교,세종특별자치시
천성초등학교,경상남도
성연초등학교,충청남도
구림초등학교,전북특별자치도
북창초등학교,충청남도
아산갈산초등학교,충청남도
논산부창초등학교,충청남도
구미인덕초등학교,경상북도
남산초등학교,강원특별자치도
한아름초등학교,전라남도
우산초등학교,경상남도
송당초등학교,제주특별자치도
미원초등학교,충청북도
창촌초등학교,강원특별자치도
성남초등학교,강원특별자치도
선장초등학교,충청남도
임동초등학교,경상북도
횡성초등학교,강원특별자치도
함백초등학교,강원특별자치도
순천중앙초등학교,전라남도
대구조암초등학교,대구광역시
동암초등학교,충청남도
자인초등학교,경상북도
동산초등학교,전라남도
경산서부초등학교,경상북도
광주학강초등학교,광주광역시
양지초등학교,세종특별자치시
이방초등학교,경상남도
양산초등학교,경상남도
유원초등학교,경상남도
용덕초등학교,경상남도
성남송현초등학교,경기도
삽교초등학교,충청남도
정동초등학교,강원특별자치도
진만초등학교,광주광역시
대서초등학교,경기도
부곡초등학교학포분교장,경상남도
대전서부초등학교,대전광역시
천안봉서초등학교,충청남도
생연초등학교,경기도
인천주안초등학교,인천광역시
병천초등학교,충청남도
서울신기초등학교,서울특별시
지축초등학교,경기도
한결초등학교,세종특별자치시
강정초등학교,제주특별자치도
부천삼정초등학교,경기도
은여울초등학교,경기도
갈산초등학교,충청남도
대전정림초등학교,대전광역시
서울신도초등학교,서울특별시
서울공연초등학교,서울특별시
신리초등학교,충청남도
서신초등학교,전북특별자치도
금빛초등학교,부산광역시
서울고은초등학교,서울특별시
소성초등학교,전북특별자치도
서울어울초등학교,서울특별시
대동향교초등학교,전라남도
광남초등학교,경기도
김화초등학교,강원특별자치도
연일초등학교,경상북도
진천삼수초등학교,충청북도
전주진북초등학교,전북특별자치도
세종초등학교,경기도
성신초등학교,충청남도
서울청운초등학교,서울특별시
부산교육대학교부설초등학교,부산광역시
유양초등학교,경기도
계촌초등학교,강원특별자치도
해마루초등학교,경상북도
서부초등학교,충청남도
숭진초등학교,경상남도
매류초등학교,경기도
보성초등학교,충청남도
신계초등학교,충청남도
오산초등학교,경기도
인천초은초등학교,인천광역시
서울천호초등학교,서울특별시
원미초등학교,경기도
무지개초등학교,경상남도
백제초등학교,충청남도
일죽초등학교,경기도
고아초등학교,경상북도
도천초등학교,경상남도
가천초등학교,전북특별자치도
부천대명초등학교,경기도
라온초등학교,전라남도
소토초등학교,경상남도
군산초등학교,전북특별자치도
도련초등학교,제주특별자치도
제주서초등학교,제주특별자치도
용화초등학교,충청남도
용동초등학교,충청남도
부안초등학교,전북특별자치도
남곡초등학교,경기도
남성초등학교,충청북도
오성초등학교,충청남도
서울영등포초등학교,서울특별시
무극초등학교,충청북도
덕성초등학교,충청북도
성남여수초등학교,경기도
천안청룡초등학교,충청남도
우천초등학교,강원특별자치도
소일초등학교,경기도
대전성모초등학교,대전광역시
서정초등학교,경기도
당감초등학교,부산광역시
옥산초등학교,충청남도
결성초등학교,충청남도
천안수곡초등학교,충청남도
인천화전초등학교,인천광역시
전주하가초등학교,전북특별자치도
하늘빛초등학교,경기도
인천은송초등학교,인천광역시
사송초등학교,경상남도
인천중산초등학교,인천광역시
서울교동초등학교,서울특별시
수암초등학교,울산광역시
천안신부초등학교,충청남도
곰소초등학교,전북특별자치도
중앙초등학교,강원특별자치도
이리동산초등학교,전북특별자치도
신당초등학교,충청남도
문혜초등학교,강원특별자치도
예곡초등학교,경상남도
약대초등학교,경기도
온양풍기초등학교,충청남도
분성초등학교,경상남도
인천한들초등학교,인천광역시
서울강동초등학교,서울특별시
신방초등학교,충청남도
다압초등학교,전라남도
대구한샘초등학교,대구광역시
오저초등학교,강원특별자치도
서울명원초등학교,서울특별시
거제양정초등학교,경상남도
강릉초등학교,강원특별자치도
입장초등학교,충청남도
청웅초등학교,전북특별자치도
금송초등학교,경상남도
지산초등학교,경상북도
성남초등학교,충청남도
갑천초등학교,강원특별자치도
천안호수초등학교,충청남도
천안가온초등학교,충청남도
용인한얼초등학교,경기도
신둔초등학교,경기도
영월초등학교,강원특별자치도
반곡초등학교,울산광역시
천안불무초등학교,충청남도
동화초등학교,제주특별자치도
신흥초등학교,경상북도
오천초등학교삽시분교장,충청남도
우성초등학교,충청남도
계룡초등학교,경상남도
큰별초등학교,광주광역시
남양주다산초등학교,경기도
관창초등학교,충청남도
효행초등학교,경기도
유촌초등학교,강원특별자치도
광주서석초등학교,광주광역시
김제초등학교,전북특별자치도
회암초등학교,경기도
화성반월초등학교,경기도
은현초등학교,경기도
운암초등학교,전북특별자치도
부천초등학교,경기도
목련초등학교,광주광역시
남평초등학교,전라남도
대남초등학교,충청남도
서울상천초등학교,서울특별시
다정초등학교,세종특별자치시
시곡초등학교,경기도
해명초등학교,인천광역시
인천가림초등학교,인천광역시
인천간재울초등학교,인천광역시
심원초등학교,경기도
덕장초등학교,경기도
대구남산초등학교,대구광역시
계남초등학교,전북특별자치도
계남초등학교,경기도
서울연광초등학교,서울특별시
태성초등학교,경기도
여수남초등학교,전라남도
천안백석초등학교,충청남도
바른초등학교,세종특별자치시
천동초등학교,충청남도
수성초등학교,충청북도
전주동신초등학교,전북특별자치도
칠봉초등학교,경기도
개화초등학교,충청남도
남양초등학교,전라남도
이리동북초등학교,전북특별자치도
김해합성초등학교,경상남도
마지초등학교,광주광역시
연서초등학교,세종특별자치시
서울정목초등학교,서울특별시
성명초등학교,경상남도
옥길버들초등학교,경기도
반여초등학교,부산광역시
용정초등학교,충청남도
남원대산초등학교,전북특별자치도
송광초등학교,전북특별자치도
동광초등학교,경상남도
대구이현초등학교,대구광역시
김천모암초등학교,경상북도
천안청수초등학교,충청남도
순천봉화초등학교,전라남도
녹명초등학교,부산광역시
평택새빛초등학교,경기도
천안월봉초등학교,충청남도
예솔초등학교,경기도
서울금나래초등학교,서울특별시
샛별초등학교,충청북도
함박초등학교,경기도
주천초등학교,전북특별자치도
전주새연초등학교,전북특별자치도
보성남초등학교,전라남도
신사초등학교,충청남도
남강초등학교,강원특별자치도
인천하늘초등학교,인천광역시
서도초등학교,충청남도
점봉초등학교,경기도
다산한강초등학교,경기도
세마초등학교,경기도
영북초등학교,경기도
망포초등학교,경기도
배곧해솔초등학교,경기도
전주서일초등학교,전북특별자치도
포은초등학교,경상북도
대전성룡초등학교,대전광역시
새롬초등학교,세종특별자치시
순성초등학교,충청남도
위천초등학교,경상남도
인천부곡초등학교,인천광역시
소라초등학교,전라남도
어울초등학교,경기도
동성초등학교,경상남도
백강초등학교,충청남도
청풍초등학교,충청북도
천안업성초등학교,충청남도
성환초등학교,충청남도
가좌초등학교,경상남도
자여초등학교,경상남도
창진초등학교,부산광역시
회정초등학교,경기도
김해모산초등학교,경상남도
상북초등학교소호분교장,울산광역시
성남서초등학교,경기도
진산초등학교,충청남도
마전초등학교,경상남도
서울등촌초등학교,서울특별시
정남초등학교,전북특별자치도
부명초등학교,경기도
임당초등학교,경상북도
성덕초등학교,강원특별자치도
목포유달초등학교,전라남도
석포초등학교,부산광역시
조남초등학교,경기도
창영초등학교,경기도
추계초등학교,서울특별시
목천초등학교,충청남도
관대초등학교,충청남도
화성신동초등학교,경기도
신광초등학교,충청남도
목포옥암초등학교,전라남도
집현초등학교,경상남도
서울강솔초등학교,서울특별시
월평초등학교,울산광역시
양도초등학교,경기도
공주교동초등학교,충청남도
영주가흥초등학교,경상북도
곤명초등학교,경상남도
송삼초등학교,경기도
천안가람초등학교,충청남도
흥도초등학교,경기도
운남초등학교,광주광역시
대전문정초등학교,대전광역시
안덕초등학교,제주특별자치도
위례초등학교,충청남도
풍무초등학교,경기도
남산초등학교,강원특별자치도
섬강초등학교,강원특별자치도
대정초등학교,제주특별자치도
양산초등학교,전라남도
도장초등학교,충청남도
의창초등학교,경상남도
신평초등학교,충청남도
서울성자초등학교,서울특별시
의왕초등학교,경기도
서울창동초등학교,서울특별시
청명초등학교,전북특별자치도
남양초등학교,충청남도
방교초등학교,경기도
서울금호초등학교,서울특별시
교동초등학교,강원특별자치도
천안미라초등학교,충청남도
서울가인초등학교,서울특별시
서울고덕초등학교,서울특별시
천안오성초등학교,충청남도
부여초등학교,충청남도
화원초등학교,경기도
이서초등학교,전북특별자치도
김녕초등학교,제주특별자치도
덕은한강초등학교,경기도
대구송정초등학교,대구광역시
대구해서초등학교,대구광역시
진상초등학교,전라남도
미죽초등학교,충청남도
마암초등학교,경상남도
대구남도초등학교,대구광역시
김포한가람초등학교,경기도
보산원초등학교,충청남도
천안아름초등학교,충청남도
홍북초등학교,충청남도
남원초등학교,전북특별자치도
연포초등학교,부산광역시
고산초등학교,충청남도
중앙초등학교,강원특별자치도
서부초등학교,강원특별자치도
남원도통초등학교,전북특별자치도
남양주양정초등학교,경기도
가현초등학교,경기도
신용초등학교,광주광역시
도지초등학교,경기도
조금초등학교,충청남도
천안불당초등학교,충청남도
진천상신초등학교,충청북도
오라초등학교,제주특별자치도
봉산초등학교,광주광역시
매교초등학교,경기도
겸백초등학교,전라남도
